Freq.	V(n008)/i(v1)
4.86407205691393e+005	(2.39736844802940e+002dB,1.71549541218484e+002°)
4.87528490103317e+005	(2.39735785448724e+002dB,1.71531142682233e+002°)
4.88652359342764e+005	(2.39734721430010e+002dB,1.71512708988513e+002°)
4.89778819368377e+005	(2.39733652727264e+002dB,1.71494240103878e+002°)
4.90907876152534e+005	(2.39732579320879e+002dB,1.71475735995100e+002°)
4.92039535681381e+005	(2.39731501191177e+002dB,1.71457196629183e+002°)
4.93173803954866e+005	(2.39730418318406e+002dB,1.71438621973353e+002°)
4.94310686986765e+005	(2.39729330682738e+002dB,1.71420011995070e+002°)
4.95450190804720e+005	(2.39728238264276e+002dB,1.71401366662024e+002°)
4.96592321450266e+005	(2.39727141043045e+002dB,1.71382685942143e+002°)
4.97737084978865e+005	(2.39726038998998e+002dB,1.71363969803589e+002°)
4.98884487459941e+005	(2.39724932112015e+002dB,1.71345218214765e+002°)
5.00034534976907e+005	(2.39723820361898e+002dB,1.71326431144316e+002°)
5.01187233627201e+005	(2.39722703728379e+002dB,1.71307608561130e+002°)
5.02342589522316e+005	(2.39721582191111e+002dB,1.71288750434344e+002°)
5.03500608787833e+005	(2.39720455729675e+002dB,1.71269856733343e+002°)
5.04661297563456e+005	(2.39719324323576e+002dB,1.71250927427763e+002°)
5.05824662003042e+005	(2.39718187952243e+002dB,1.71231962487495e+002°)
5.06990708274632e+005	(2.39717046595030e+002dB,1.71212961882686e+002°)
5.08159442560488e+005	(2.39715900231216e+002dB,1.71193925583742e+002°)
5.09330871057123e+005	(2.39714748840004e+002dB,1.71174853561331e+002°)
5.10504999975333e+005	(2.39713592400519e+002dB,1.71155745786384e+002°)
5.11681835540235e+005	(2.39712430891813e+002dB,1.71136602230101e+002°)
5.12861383991292e+005	(2.39711264292858e+002dB,1.71117422863948e+002°)
5.14043651582353e+005	(2.39710092582553e+002dB,1.71098207659665e+002°)
5.15228644581683e+005	(2.39708915739718e+002dB,1.71078956589265e+002°)
5.16416369271997e+005	(2.39707733743096e+002dB,1.71059669625039e+002°)
5.17606831950494e+005	(2.39706546571353e+002dB,1.71040346739555e+002°)
5.18800038928887e+005	(2.39705354203079e+002dB,1.71020987905666e+002°)
5.19995996533442e+005	(2.39704156616785e+002dB,1.71001593096509e+002°)
5.21194711105006e+005	(2.39702953790906e+002dB,1.70982162285506e+002°)
5.22396188999045e+005	(2.39701745703796e+002dB,1.70962695446373e+002°)
5.23600436585675e+005	(2.39700532333733e+002dB,1.70943192553115e+002°)
5.24807460249697e+005	(2.39699313658919e+002dB,1.70923653580036e+002°)
5.26017266390631e+005	(2.39698089657472e+002dB,1.70904078501734e+002°)
5.27229861422747e+005	(2.39696860307437e+002dB,1.70884467293112e+002°)
5.28445251775105e+005	(2.39695625586778e+002dB,1.70864819929374e+002°)
5.29663443891582e+005	(2.39694385473378e+002dB,1.70845136386032e+002°)
5.30884444230912e+005	(2.39693139945043e+002dB,1.70825416638905e+002°)
5.32108259266718e+005	(2.39691888979501e+002dB,1.70805660664126e+002°)
5.33334895487544e+005	(2.39690632554399e+002dB,1.70785868438143e+002°)
5.34564359396895e+005	(2.39689370647302e+002dB,1.70766039937720e+002°)
5.35796657513264e+005	(2.39688103235700e+002dB,1.70746175139943e+002°)
5.37031796370175e+005	(2.39686830296999e+002dB,1.70726274022221e+002°)
5.38269782516211e+005	(2.39685551808528e+002dB,1.70706336562288e+002°)
5.39510622515050e+005	(2.39684267747532e+002dB,1.70686362738208e+002°)
5.40754322945503e+005	(2.39682978091178e+002dB,1.70666352528379e+002°)
5.42000890401546e+005	(2.39681682816553e+002dB,1.70646305911530e+002°)
5.43250331492355e+005	(2.39680381900661e+002dB,1.70626222866732e+002°)
5.44502652842343e+005	(2.39679075320426e+002dB,1.70606103373394e+002°)
5.45757861091192e+005	(2.39677763052690e+002dB,1.70585947411270e+002°)
5.47015962893892e+005	(2.39676445074216e+002dB,1.70565754960462e+002°)
5.48276964920774e+005	(2.39675121361682e+002dB,1.70545526001419e+002°)
5.49540873857545e+005	(2.39673791891688e+002dB,1.70525260514946e+002°)
5.50807696405324e+005	(2.39672456640748e+002dB,1.70504958482202e+002°)
5.52077439280677e+005	(2.39671115585299e+002dB,1.70484619884706e+002°)
5.53350109215657e+005	(2.39669768701691e+002dB,1.70464244704340e+002°)
5.54625712957830e+005	(2.39668415966194e+002dB,1.70443832923349e+002°)
5.55904257270323e+005	(2.39667057354996e+002dB,1.70423384524348e+002°)
5.57185748931849e+005	(2.39665692844201e+002dB,1.70402899490323e+002°)
5.58470194736750e+005	(2.39664322409830e+002dB,1.70382377804635e+002°)
5.59757601495029e+005	(2.39662946027824e+002dB,1.70361819451024e+002°)
5.61047976032389e+005	(2.39661563674036e+002dB,1.70341224413607e+002°)
5.62341325190268e+005	(2.39660175324240e+002dB,1.70320592676891e+002°)
5.63637655825873e+005	(2.39658780954124e+002dB,1.70299924225766e+002°)
5.64936974812221e+005	(2.39657380539293e+002dB,1.70279219045514e+002°)
5.66239289038171e+005	(2.39655974055270e+002dB,1.70258477121812e+002°)
5.67544605408465e+005	(2.39654561477490e+002dB,1.70237698440734e+002°)
5.68852930843759e+005	(2.39653142781309e+002dB,1.70216882988753e+002°)
5.70164272280665e+005	(2.39651717941994e+002dB,1.70196030752748e+002°)
5.71478636671784e+005	(2.39650286934732e+002dB,1.70175141720005e+002°)
5.72796030985746e+005	(2.39648849734622e+002dB,1.70154215878218e+002°)
5.74116462207244e+005	(2.39647406316680e+002dB,1.70133253215499e+002°)
5.75439937337073e+005	(2.39645956655836e+002dB,1.70112253720374e+002°)
5.76766463392167e+005	(2.39644500726938e+002dB,1.70091217381791e+002°)
5.78096047405634e+005	(2.39643038504745e+002dB,1.70070144189123e+002°)
5.79428696426796e+005	(2.39641569963933e+002dB,1.70049034132171e+002°)
5.80764417521227e+005	(2.39640095079092e+002dB,1.70027887201164e+002°)
5.82103217770786e+005	(2.39638613824728e+002dB,1.70006703386769e+002°)
5.83445104273660e+005	(2.39637126175258e+002dB,1.69985482680090e+002°)
5.84790084144395e+005	(2.39635632105017e+002dB,1.69964225072672e+002°)
5.86138164513943e+005	(2.39634131588252e+002dB,1.69942930556505e+002°)
5.87489352529691e+005	(2.39632624599122e+002dB,1.69921599124030e+002°)
5.88843655355503e+005	(2.39631111111705e+002dB,1.69900230768139e+002°)
5.90201080171758e+005	(2.39629591099988e+002dB,1.69878825482178e+002°)
5.91561634175387e+005	(2.39628064537874e+002dB,1.69857383259955e+002°)
5.92925324579913e+005	(2.39626531399177e+002dB,1.69835904095741e+002°)
5.94292158615486e+005	(2.39624991657628e+002dB,1.69814387984272e+002°)
5.95662143528923e+005	(2.39623445286867e+002dB,1.69792834920758e+002°)
5.97035286583749e+005	(2.39621892260451e+002dB,1.69771244900879e+002°)
5.98411595060232e+005	(2.39620332551847e+002dB,1.69749617920795e+002°)
5.99791076255421e+005	(2.39618766134435e+002dB,1.69727953977149e+002°)
6.01173737483190e+005	(2.39617192981509e+002dB,1.69706253067068e+002°)
6.02559586074269e+005	(2.39615613066275e+002dB,1.69684515188167e+002°)
6.03948629376291e+005	(2.39614026361852e+002dB,1.69662740338556e+002°)
6.05340874753825e+005	(2.39612432841269e+002dB,1.69640928516841e+002°)
6.06736329588416e+005	(2.39610832477470e+002dB,1.69619079722128e+002°)
6.08135001278628e+005	(2.39609225243310e+002dB,1.69597193954029e+002°)
6.09536897240079e+005	(2.39607611111555e+002dB,1.69575271212664e+002°)
6.10942024905482e+005	(2.39605990054884e+002dB,1.69553311498663e+002°)
6.12350391724683e+005	(2.39604362045887e+002dB,1.69531314813175e+002°)
6.13762005164704e+005	(2.39602727057068e+002dB,1.69509281157868e+002°)
6.15176872709777e+005	(2.39601085060838e+002dB,1.69487210534935e+002°)
6.16595001861391e+005	(2.39599436029523e+002dB,1.69465102947094e+002°)
6.18016400138325e+005	(2.39597779935360e+002dB,1.69442958397599e+002°)
6.19441075076690e+005	(2.39596116750496e+002dB,1.69420776890237e+002°)
6.20869034229972e+005	(2.39594446446990e+002dB,1.69398558429337e+002°)
6.22300285169068e+005	(2.39592768996812e+002dB,1.69376303019770e+002°)
6.23734835482327e+005	(2.39591084371841e+002dB,1.69354010666958e+002°)
6.25172692775593e+005	(2.39589392543871e+002dB,1.69331681376873e+002°)
6.26613864672243e+005	(2.39587693484602e+002dB,1.69309315156045e+002°)
6.28058358813225e+005	(2.39585987165649e+002dB,1.69286912011563e+002°)
6.29506182857104e+005	(2.39584273558534e+002dB,1.69264471951081e+002°)
6.30957344480100e+005	(2.39582552634691e+002dB,1.69241994982823e+002°)
6.32411851376126e+005	(2.39580824365466e+002dB,1.69219481115585e+002°)
6.33869711256833e+005	(2.39579088722112e+002dB,1.69196930358741e+002°)
6.35330931851650e+005	(2.39577345675794e+002dB,1.69174342722246e+002°)
6.36795520907821e+005	(2.39575595197589e+002dB,1.69151718216641e+002°)
6.38263486190454e+005	(2.39573837258481e+002dB,1.69129056853056e+002°)
6.39734835482553e+005	(2.39572071829365e+002dB,1.69106358643218e+002°)
6.41209576585067e+005	(2.39570298881046e+002dB,1.69083623599450e+002°)
6.42687717316924e+005	(2.39568518384241e+002dB,1.69060851734679e+002°)
6.44169265515082e+005	(2.39566730309573e+002dB,1.69038043062439e+002°)
6.45654229034560e+005	(2.39564934627578e+002dB,1.69015197596878e+002°)
6.47142615748487e+005	(2.39563131308700e+002dB,1.68992315352757e+002°)
6.48634433548142e+005	(2.39561320323292e+002dB,1.68969396345459e+002°)
6.50129690342994e+005	(2.39559501641619e+002dB,1.68946440590993e+002°)
6.51628394060746e+005	(2.39557675233854e+002dB,1.68923448105995e+002°)
6.53130552647375e+005	(2.39555841070078e+002dB,1.68900418907739e+002°)
6.54636174067177e+005	(2.39553999120285e+002dB,1.68877353014133e+002°)
6.56145266302808e+005	(2.39552149354376e+002dB,1.68854250443730e+002°)
6.57657837355322e+005	(2.39550291742161e+002dB,1.68831111215733e+002°)
6.59173895244223e+005	(2.39548426253360e+002dB,1.68807935349994e+002°)
6.60693448007497e+005	(2.39546552857602e+002dB,1.68784722867022e+002°)
6.62216503701663e+005	(2.39544671524427e+002dB,1.68761473787989e+002°)
6.63743070401810e+005	(2.39542782223280e+002dB,1.68738188134732e+002°)
6.65273156201642e+005	(2.39540884923520e+002dB,1.68714865929760e+002°)
6.66806769213522e+005	(2.39538979594412e+002dB,1.68691507196255e+002°)
6.68343917568515e+005	(2.39537066205130e+002dB,1.68668111958082e+002°)
6.69884609416426e+005	(2.39535144724758e+002dB,1.68644680239788e+002°)
6.71428852925852e+005	(2.39533215122290e+002dB,1.68621212066611e+002°)
6.72976656284217e+005	(2.39531277366628e+002dB,1.68597707464485e+002°)
6.74528027697821e+005	(2.39529331426581e+002dB,1.68574166460039e+002°)
6.76082975391880e+005	(2.39527377270870e+002dB,1.68550589080611e+002°)
6.77641507610574e+005	(2.39525414868124e+002dB,1.68526975354243e+002°)
6.79203632617083e+005	(2.39523444186880e+002dB,1.68503325309694e+002°)
6.80769358693639e+005	(2.39521465195585e+002dB,1.68479638976440e+002°)
6.82338694141567e+005	(2.39519477862594e+002dB,1.68455916384681e+002°)
6.83911647281327e+005	(2.39517482156172e+002dB,1.68432157565346e+002°)
6.85488226452559e+005	(2.39515478044493e+002dB,1.68408362550095e+002°)
6.87068440014129e+005	(2.39513465495638e+002dB,1.68384531371329e+002°)
6.88652296344173e+005	(2.39511444477598e+002dB,1.68360664062191e+002°)
6.90239803840138e+005	(2.39509414958275e+002dB,1.68336760656572e+002°)
6.91830970918832e+005	(2.39507376905476e+002dB,1.68312821189116e+002°)
6.93425806016465e+005	(2.39505330286920e+002dB,1.68288845695227e+002°)
6.95024317588692e+005	(2.39503275070235e+002dB,1.68264834211071e+002°)
6.96626514110664e+005	(2.39501211222955e+002dB,1.68240786773584e+002°)
6.98232404077066e+005	(2.39499138712527e+002dB,1.68216703420473e+002°)
6.99841996002168e+005	(2.39497057506304e+002dB,1.68192584190227e+002°)
7.01455298419866e+005	(2.39494967571550e+002dB,1.68168429122116e+002°)
7.03072319883727e+005	(2.39492868875436e+002dB,1.68144238256202e+002°)
7.04693068967041e+005	(2.39490761385045e+002dB,1.68120011633339e+002°)
7.06317554262855e+005	(2.39488645067367e+002dB,1.68095749295183e+002°)
7.07945784384031e+005	(2.39486519889302e+002dB,1.68071451284192e+002°)
7.09577767963282e+005	(2.39484385817660e+002dB,1.68047117643636e+002°)
7.11213513653222e+005	(2.39482242819158e+002dB,1.68022748417601e+002°)
7.12853030126412e+005	(2.39480090860426e+002dB,1.67998343650992e+002°)
7.14496326075405e+005	(2.39477929907999e+002dB,1.67973903389541e+002°)
7.16143410212794e+005	(2.39475759928326e+002dB,1.67949427679811e+002°)
7.17794291271253e+005	(2.39473580887763e+002dB,1.67924916569203e+002°)
7.19448978003591e+005	(2.39471392752576e+002dB,1.67900370105960e+002°)
7.21107479182791e+005	(2.39469195488940e+002dB,1.67875788339171e+002°)
7.22769803602061e+005	(2.39466989062942e+002dB,1.67851171318780e+002°)
7.24435960074880e+005	(2.39464773440577e+002dB,1.67826519095590e+002°)
7.26105957435045e+005	(2.39462548587751e+002dB,1.67801831721266e+002°)
7.27779804536714e+005	(2.39460314470278e+002dB,1.67777109248345e+002°)
7.29457510254458e+005	(2.39458071053885e+002dB,1.67752351730236e+002°)
7.31139083483307e+005	(2.39455818304207e+002dB,1.67727559221234e+002°)
7.32824533138793e+005	(2.39453556186791e+002dB,1.67702731776514e+002°)
7.34513868157004e+005	(2.39451284667093e+002dB,1.67677869452149e+002°)
7.36207097494625e+005	(2.39449003710480e+002dB,1.67652972305105e+002°)
7.37904230128989e+005	(2.39446713282230e+002dB,1.67628040393254e+002°)
7.39605275058126e+005	(2.39444413347531e+002dB,1.67603073775376e+002°)
7.41310241300805e+005	(2.39442103871482e+002dB,1.67578072511166e+002°)
7.43019137896589e+005	(2.39439784819094e+002dB,1.67553036661238e+002°)
7.44731973905876e+005	(2.39437456155289e+002dB,1.67527966287134e+002°)
7.46448758409953e+005	(2.39435117844897e+002dB,1.67502861451328e+002°)
7.48169500511041e+005	(2.39432769852664e+002dB,1.67477722217229e+002°)
7.49894209332342e+005	(2.39430412143245e+002dB,1.67452548649192e+002°)
7.51622894018091e+005	(2.39428044681207e+002dB,1.67427340812521e+002°)
7.53355563733603e+005	(2.39425667431028e+002dB,1.67402098773475e+002°)
7.55092227665319e+005	(2.39423280357099e+002dB,1.67376822599273e+002°)
7.56832895020859e+005	(2.39420883423723e+002dB,1.67351512358103e+002°)
7.58577575029068e+005	(2.39418476595114e+002dB,1.67326168119123e+002°)
7.60326276940066e+005	(2.39416059835401e+002dB,1.67300789952473e+002°)
7.62079010025296e+005	(2.39413633108623e+002dB,1.67275377929277e+002°)
7.63835783577574e+005	(2.39411196378732e+002dB,1.67249932121647e+002°)
7.65596606911139e+005	(2.39408749609594e+002dB,1.67224452602695e+002°)
7.67361489361702e+005	(2.39406292764987e+002dB,1.67198939446536e+002°)
7.69130440286492e+005	(2.39403825808604e+002dB,1.67173392728291e+002°)
7.70903469064312e+005	(2.39401348704050e+002dB,1.67147812524099e+002°)
7.72680585095584e+005	(2.39398861414843e+002dB,1.67122198911118e+002°)
7.74461797802400e+005	(2.39396363904416e+002dB,1.67096551967534e+002°)
7.76247116628573e+005	(2.39393856136115e+002dB,1.67070871772566e+002°)
7.78036551039685e+005	(2.39391338073203e+002dB,1.67045158406474e+002°)
7.79830110523139e+005	(2.39388809678853e+002dB,1.67019411950562e+002°)
7.81627804588210e+005	(2.39386270916157e+002dB,1.66993632487187e+002°)
7.83429642766092e+005	(2.39383721748118e+002dB,1.66967820099762e+002°)
7.85235634609952e+005	(2.39381162137658e+002dB,1.66941974872767e+002°)
7.87045789694978e+005	(2.39378592047611e+002dB,1.66916096891752e+002°)
7.88860117618433e+005	(2.39376011440728e+002dB,1.66890186243344e+002°)
7.90678627999704e+005	(2.39373420279675e+002dB,1.66864243015251e+002°)
7.92501330480350e+005	(2.39370818527037e+002dB,1.66838267296275e+002°)
7.94328234724160e+005	(2.39368206145311e+002dB,1.66812259176310e+002°)
7.96159350417197e+005	(2.39365583096913e+002dB,1.66786218746354e+002°)
7.97994687267854e+005	(2.39362949344176e+002dB,1.66760146098515e+002°)
7.99834255006906e+005	(2.39360304849349e+002dB,1.66734041326014e+002°)
8.01678063387556e+005	(2.39357649574599e+002dB,1.66707904523194e+002°)
8.03526122185494e+005	(2.39354983482010e+002dB,1.66681735785528e+002°)
8.05378441198943e+005	(2.39352306533585e+002dB,1.66655535209622e+002°)
8.07235030248714e+005	(2.39349618691243e+002dB,1.66629302893223e+002°)
8.09095899178258e+005	(2.39346919916825e+002dB,1.66603038935227e+002°)
8.10961057853716e+005	(2.39344210172087e+002dB,1.66576743435682e+002°)
8.12830516163974e+005	(2.39341489418707e+002dB,1.66550416495799e+002°)
8.14704284020714e+005	(2.39338757618280e+002dB,1.66524058217957e+002°)
8.16582371358466e+005	(2.39336014732322e+002dB,1.66497668705705e+002°)
8.18464788134664e+005	(2.39333260722270e+002dB,1.66471248063776e+002°)
8.20351544329692e+005	(2.39330495549479e+002dB,1.66444796398091e+002°)
8.22242649946944e+005	(2.39327719175226e+002dB,1.66418313815762e+002°)
8.24138115012875e+005	(2.39324931560710e+002dB,1.66391800425103e+002°)
8.26037949577051e+005	(2.39322132667048e+002dB,1.66365256335637e+002°)
8.27942163712206e+005	(2.39319322455282e+002dB,1.66338681658099e+002°)
8.29850767514294e+005	(2.39316500886375e+002dB,1.66312076504446e+002°)
8.31763771102542e+005	(2.39313667921212e+002dB,1.66285440987861e+002°)
8.33681184619505e+005	(2.39310823520600e+002dB,1.66258775222765e+002°)
8.35603018231119e+005	(2.39307967645271e+002dB,1.66232079324817e+002°)
8.37529282126753e+005	(2.39305100255880e+002dB,1.66205353410925e+002°)
8.39459986519267e+005	(2.39302221313004e+002dB,1.66178597599254e+002°)
8.41395141645065e+005	(2.39299330777147e+002dB,1.66151812009228e+002°)
8.43334757764145e+005	(2.39296428608735e+002dB,1.66124996761541e+002°)
8.45278845160159e+005	(2.39293514768121e+002dB,1.66098151978164e+002°)
8.47227414140465e+005	(2.39290589215583e+002dB,1.66071277782349e+002°)
8.49180475036182e+005	(2.39287651911325e+002dB,1.66044374298638e+002°)
8.51138038202244e+005	(2.39284702815475e+002dB,1.66017441652869e+002°)
8.53100114017457e+005	(2.39281741888092e+002dB,1.65990479972187e+002°)
8.55066712884551e+005	(2.39278769089159e+002dB,1.65963489385043e+002°)
8.57037845230237e+005	(2.39275784378586e+002dB,1.65936470021208e+002°)
8.59013521505262e+005	(2.39272787716214e+002dB,1.65909422011779e+002°)
8.60993752184467e+005	(2.39269779061810e+002dB,1.65882345489182e+002°)
8.62978547766836e+005	(2.39266758375071e+002dB,1.65855240587185e+002°)
8.64967918775559e+005	(2.39263725615623e+002dB,1.65828107440898e+002°)
8.66961875758082e+005	(2.39260680743022e+002dB,1.65800946186789e+002°)
8.68960429286167e+005	(2.39257623716754e+002dB,1.65773756962682e+002°)
8.70963589955945e+005	(2.39254554496237e+002dB,1.65746539907772e+002°)
8.72971368387976e+005	(2.39251473040818e+002dB,1.65719295162626e+002°)
8.74983775227300e+005	(2.39248379309777e+002dB,1.65692022869195e+002°)
8.77000821143498e+005	(2.39245273262328e+002dB,1.65664723170818e+002°)
8.79022516830747e+005	(2.39242154857615e+002dB,1.65637396212230e+002°)
