Freq.,Vvin/iv3
1.15345325782091e+006,2.38775517021288e+002,1.62275504414651e+002
1.15611224219191e+006,2.38770623213448e+002,1.62246435900636e+002
1.15877735615494e+006,2.38765711881135e+002,1.62217369900086e+002
1.16144861384015e+006,2.38760782981646e+002,1.62188306784068e+002
1.16412602941030e+006,2.38755836472339e+002,1.62159246926010e+002
1.16680961706077e+006,2.38750872310635e+002,1.62130190701707e+002
1.16949939101968e+006,2.38745890454021e+002,1.62101138489328e+002
1.17219536554794e+006,2.38740890860050e+002,1.62072090669423e+002
1.17489755493934e+006,2.38735873486343e+002,1.62043047624935e+002
1.17760597352062e+006,2.38730838290594e+002,1.62014009741203e+002
1.18032063565154e+006,2.38725785230565e+002,1.61984977405973e+002
1.18304155572497e+006,2.38720714264094e+002,1.61955951009404e+002
1.18576874816697e+006,2.38715625349096e+002,1.61926930944077e+002
1.18850222743682e+006,2.38710518443561e+002,1.61897917605002e+002
1.19124200802718e+006,2.38705393505560e+002,1.61868911389624e+002
1.19398810446408e+006,2.38700250493246e+002,1.61839912697835e+002
1.19674053130705e+006,2.38695089364852e+002,1.61810921931978e+002
1.19949930314918e+006,2.38689910078700e+002,1.61781939496856e+002
1.20226443461722e+006,2.38684712593196e+002,1.61752965799739e+002
1.20503594037160e+006,2.38679496866837e+002,1.61724001250373e+002
1.20781383510658e+006,2.38674262858209e+002,1.61695046260985e+002
1.21059813355028e+006,2.38669010525992e+002,1.61666101246295e+002
1.21338885046478e+006,2.38663739828962e+002,1.61637166623518e+002
1.21618600064617e+006,2.38658450725988e+002,1.61608242812376e+002
1.21898959892467e+006,2.38653143176041e+002,1.61579330235102e+002
1.22179966016467e+006,2.38647817138192e+002,1.61550429316451e+002
1.22461619926485e+006,2.38642472571615e+002,1.61521540483705e+002
1.22743923115821e+006,2.38637109435588e+002,1.61492664166682e+002
1.23026877081218e+006,2.38631727689495e+002,1.61463800797740e+002
1.23310483322871e+006,2.38626327292832e+002,1.61434950811789e+002
1.23594743344431e+006,2.38620908205204e+002,1.61406114646296e+002
1.23879658653017e+006,2.38615470386330e+002,1.61377292741293e+002
1.24165230759221e+006,2.38610013796042e+002,1.61348485539381e+002
1.24451461177118e+006,2.38604538394292e+002,1.61319693485744e+002
1.24738351424274e+006,2.38599044141151e+002,1.61290917028149e+002
1.25025903021751e+006,2.38593530996811e+002,1.61262156616959e+002
1.25314117494121e+006,2.38587998921588e+002,1.61233412705136e+002
1.25602996369467e+006,2.38582447875924e+002,1.61204685748250e+002
1.25892541179396e+006,2.38576877820391e+002,1.61175976204486e+002
1.26182753459046e+006,2.38571288715689e+002,1.61147284534653e+002
1.26473634747094e+006,2.38565680522651e+002,1.61118611202185e+002
1.26765186585764e+006,2.38560053202247e+002,1.61089956673155e+002
1.27057410520833e+006,2.38554406715582e+002,1.61061321416278e+002
1.27350308101645e+006,2.38548741023902e+002,1.61032705902919e+002
1.27643880881113e+006,2.38543056088594e+002,1.61004110607101e+002
1.27938130415731e+006,2.38537351871190e+002,1.60975536005508e+002
1.28233058265581e+006,2.38531628333368e+002,1.60946982577497e+002
1.28528665994340e+006,2.38525885436953e+002,1.60918450805102e+002
1.28824955169292e+006,2.38520123143925e+002,1.60889941173038e+002
1.29121927361332e+006,2.38514341416413e+002,1.60861454168716e+002
1.29419584144977e+006,2.38508540216707e+002,1.60832990282240e+002
1.29717927098374e+006,2.38502719507252e+002,1.60804550006421e+002
1.30016957803308e+006,2.38496879250653e+002,1.60776133836778e+002
1.30316677845208e+006,2.38491019409681e+002,1.60747742271550e+002
1.30617088813163e+006,2.38485139947272e+002,1.60719375811698e+002
1.30918192299919e+006,2.38479240826528e+002,1.60691034960913e+002
1.31219989901899e+006,2.38473322010724e+002,1.60662720225624e+002
1.31522483219202e+006,2.38467383463308e+002,1.60634432115002e+002
1.31825673855619e+006,2.38461425147902e+002,1.60606171140968e+002
1.32129563418636e+006,2.38455447028308e+002,1.60577937818198e+002
1.32434153519445e+006,2.38449449068508e+002,1.60549732664130e+002
1.32739445772952e+006,2.38443431232668e+002,1.60521556198971e+002
1.33045441797787e+006,2.38437393485138e+002,1.60493408945701e+002
1.33352143216310e+006,2.38431335790458e+002,1.60465291430082e+002
1.33659551654622e+006,2.38425258113361e+002,1.60437204180660e+002
1.33967668742571e+006,2.38419160418770e+002,1.60409147728776e+002
1.34276496113764e+006,2.38413042671807e+002,1.60381122608567e+002
1.34586035405573e+006,2.38406904837793e+002,1.60353129356977e+002
1.34896288259143e+006,2.38400746882250e+002,1.60325168513757e+002
1.35207256319405e+006,2.38394568770906e+002,1.60297240621477e+002
1.35518941235081e+006,2.38388370469694e+002,1.60269346225527e+002
1.35831344658693e+006,2.38382151944759e+002,1.60241485874123e+002
1.36144468246572e+006,2.38375913162458e+002,1.60213660118317e+002
1.36458313658870e+006,2.38369654089364e+002,1.60185869511998e+002
1.36772882559562e+006,2.38363374692268e+002,1.60158114611899e+002
1.37088176616463e+006,2.38357074938183e+002,1.60130395977603e+002
1.37404197501229e+006,2.38350754794344e+002,1.60102714171548e+002
1.37720946889372e+006,2.38344414228216e+002,1.60075069759032e+002
1.38038426460266e+006,2.38338053207490e+002,1.60047463308218e+002
1.38356637897155e+006,2.38331671700094e+002,1.60019895390142e+002
1.38675582887166e+006,2.38325269674188e+002,1.59992366578714e+002
1.38995263121312e+006,2.38318847098172e+002,1.59964877450725e+002
1.39315680294507e+006,2.38312403940687e+002,1.59937428585854e+002
1.39636836105571e+006,2.38305940170619e+002,1.59910020566669e+002
1.39958732257239e+006,2.38299455757101e+002,1.59882653978635e+002
1.40281370456172e+006,2.38292950669516e+002,1.59855329410118e+002
1.40604752412968e+006,2.38286424877500e+002,1.59828047452390e+002
1.40928879842164e+006,2.38279878350948e+002,1.59800808699632e+002
1.41253754462252e+006,2.38273311060011e+002,1.59773613748941e+002
1.41579377995685e+006,2.38266722975104e+002,1.59746463200333e+002
1.41905752168886e+006,2.38260114066909e+002,1.59719357656750e+002
1.42232878712258e+006,2.38253484306375e+002,1.59692297724058e+002
1.42560759360195e+006,2.38246833664724e+002,1.59665284011061e+002
1.42889395851086e+006,2.38240162113451e+002,1.59638317129496e+002
1.43218789927330e+006,2.38233469624332e+002,1.59611397694044e+002
1.43548943335342e+006,2.38226756169423e+002,1.59584526322330e+002
1.43879857825560e+006,2.38220021721063e+002,1.59557703634929e+002
1.44211535152463e+006,2.38213266251882e+002,1.59530930255369e+002
1.44543977074569e+006,2.38206489734799e+002,1.59504206810136e+002
1.44877185354452e+006,2.38199692143028e+002,1.59477533928676e+002
1.45211161758750e+006,2.38192873450081e+002,1.59450912243401e+002
1.45545908058172e+006,2.38186033629768e+002,1.59424342389690e+002
1.45881426027510e+006,2.38179172656208e+002,1.59397825005897e+002
1.46217717445647e+006,2.38172290503824e+002,1.59371360733348e+002
1.46554784095567e+006,2.38165387147352e+002,1.59344950216350e+002
1.46892627764362e+006,2.38158462561840e+002,1.59318594102193e+002
1.47231250243247e+006,2.38151516722656e+002,1.59292293041150e+002
1.47570653327565e+006,2.38144549605488e+002,1.59266047686483e+002
1.47910838816796e+006,2.38137561186349e+002,1.59239858694449e+002
1.48251808514570e+006,2.38130551441579e+002,1.59213726724295e+002
1.48593564228676e+006,2.38123520347852e+002,1.59187652438269e+002
1.48936107771067e+006,2.38116467882174e+002,1.59161636501616e+002
1.49279440957875e+006,2.38109394021892e+002,1.59135679582587e+002
1.49623565609418e+006,2.38102298744694e+002,1.59109782352437e+002
1.49968483550212e+006,2.38095182028613e+002,1.59083945485428e+002
1.50314196608977e+006,2.38088043852032e+002,1.59058169658834e+002
1.50660706618649e+006,2.38080884193688e+002,1.59032455552940e+002
1.51008015416389e+006,2.38073703032673e+002,1.59006803851047e+002
1.51356124843595e+006,2.38066500348439e+002,1.58981215239473e+002
1.51705036745908e+006,2.38059276120803e+002,1.58955690407553e+002
1.52054752973224e+006,2.38052030329948e+002,1.58930230047644e+002
1.52405275379703e+006,2.38044762956430e+002,1.58904834855125e+002
1.52756605823782e+006,2.38037473981178e+002,1.58879505528399e+002
1.53108746168177e+006,2.38030163385502e+002,1.58854242768896e+002
1.53461698279904e+006,2.38022831151091e+002,1.58829047281070e+002
1.53815464030278e+006,2.38015477260025e+002,1.58803919772407e+002
1.54170045294930e+006,2.38008101694769e+002,1.58778860953419e+002
1.54525443953815e+006,2.38000704438185e+002,1.58753871537651e+002
1.54881661891222e+006,2.37993285473534e+002,1.58728952241679e+002
1.55238700995782e+006,2.37985844784474e+002,1.58704103785111e+002
1.55596563160481e+006,2.37978382355074e+002,1.58679326890589e+002
1.55955250282669e+006,2.37970898169808e+002,1.58654622283787e+002
1.56314764264069e+006,2.37963392213566e+002,1.58629990693417e+002
1.56675107010788e+006,2.37955864471654e+002,1.58605432851221e+002
1.57036280433329e+006,2.37948314929802e+002,1.58580949491980e+002
1.57398286446595e+006,2.37940743574161e+002,1.58556541353507e+002
1.57761126969908e+006,2.37933150391316e+002,1.58532209176652e+002
1.58124803927012e+006,2.37925535368283e+002,1.58507953705300e+002
1.58489319246085e+006,2.37917898492515e+002,1.58483775686368e+002
1.58854674859751e+006,2.37910239751909e+002,1.58459675869811e+002
1.59220872705090e+006,2.37902559134806e+002,1.58435655008616e+002
1.59587914723646e+006,2.37894856629997e+002,1.58411713858801e+002
1.59955802861440e+006,2.37887132226729e+002,1.58387853179419e+002
1.60324539068977e+006,2.37879385914705e+002,1.58364073732554e+002
1.60694125301260e+006,2.37871617684092e+002,1.58340376283318e+002
1.61064563517800e+006,2.37863827525523e+002,1.58316761599855e+002
1.61435855682621e+006,2.37856015430102e+002,1.58293230453334e+002
1.61808003764279e+006,2.37848181389410e+002,1.58269783617952e+002
1.62181009735865e+006,2.37840325395505e+002,1.58246421870929e+002
1.62554875575021e+006,2.37832447440931e+002,1.58223145992507e+002
1.62929603263945e+006,2.37824547518719e+002,1.58199956765951e+002
1.63305194789406e+006,2.37816625622393e+002,1.58176854977542e+002
1.63681652142753e+006,2.37808681745976e+002,1.58153841416577e+002
1.64058977319926e+006,2.37800715883989e+002,1.58130916875370e+002
1.64437172321465e+006,2.37792728031462e+002,1.58108082149242e+002
1.64816239152523e+006,2.37784718183934e+002,1.58085338036525e+002
1.65196179822873e+006,2.37776686337459e+002,1.58062685338556e+002
1.65576996346925e+006,2.37768632488611e+002,1.58040124859672e+002
1.65958690743728e+006,2.37760556634488e+002,1.58017657407212e+002
1.66341265036989e+006,2.37752458772715e+002,1.57995283791510e+002
1.66724721255078e+006,2.37744338901452e+002,1.57973004825890e+002
1.67109061431042e+006,2.37736197019396e+002,1.57950821326667e+002
1.67494287602615e+006,2.37728033125786e+002,1.57928734113137e+002
1.67880401812227e+006,2.37719847220409e+002,1.57906744007580e+002
1.68267406107018e+006,2.37711639303603e+002,1.57884851835249e+002
1.68655302538845e+006,2.37703409376263e+002,1.57863058424368e+002
1.69044093164298e+006,2.37695157439845e+002,1.57841364606131e+002
1.69433780044704e+006,2.37686883496369e+002,1.57819771214689e+002
1.69824365246145e+006,2.37678587548429e+002,1.57798279087154e+002
1.70215850839466e+006,2.37670269599193e+002,1.57776889063587e+002
1.70608238900283e+006,2.37661929652408e+002,1.57755601986995e+002
1.71001531508999e+006,2.37653567712408e+002,1.57734418703327e+002
1.71395730750813e+006,2.37645183784116e+002,1.57713340061465e+002
1.71790838715729e+006,2.37636777873051e+002,1.57692366913221e+002
1.72186857498571e+006,2.37628349985331e+002,1.57671500113327e+002
1.72583789198991e+006,2.37619900127679e+002,1.57650740519432e+002
1.72981635921480e+006,2.37611428307428e+002,1.57630088992096e+002
1.73380399775384e+006,2.37602934532525e+002,1.57609546394778e+002
1.73780082874908e+006,2.37594418811539e+002,1.57589113593834e+002
1.74180687339132e+006,2.37585881153660e+002,1.57568791458508e+002
1.74582215292020e+006,2.37577321568712e+002,1.57548580860924e+002
1.74984668862436e+006,2.37568740067152e+002,1.57528482676079e+002
1.75388050184146e+006,2.37560136660077e+002,1.57508497781833e+002
1.75792361395839e+006,2.37551511359230e+002,1.57488627058906e+002
1.76197604641133e+006,2.37542864177003e+002,1.57468871390862e+002
1.76603782068586e+006,2.37534195126447e+002,1.57449231664108e+002
1.77010895831712e+006,2.37525504221269e+002,1.57429708767879e+002
1.77418948088986e+006,2.37516791475847e+002,1.57410303594233e+002
1.77827941003862e+006,2.37508056905227e+002,1.57391017038039e+002
1.78237876744778e+006,2.37499300525133e+002,1.57371849996970e+002
1.78648757485174e+006,2.37490522351970e+002,1.57352803371490e+002
1.79060585403499e+006,2.37481722402832e+002,1.57333878064846e+002
1.79473362683222e+006,2.37472900695505e+002,1.57315074983057e+002
1.79887091512848e+006,2.37464057248471e+002,1.57296395034905e+002
1.80301774085926e+006,2.37455192080920e+002,1.57277839131921e+002
1.80717412601062e+006,2.37446305212746e+002,1.57259408188377e+002
1.81134009261929e+006,2.37437396664560e+002,1.57241103121271e+002
1.81551566277282e+006,2.37428466457693e+002,1.57222924850321e+002
1.81970085860967e+006,2.37419514614201e+002,1.57204874297945e+002
1.82389570231932e+006,2.37410541156870e+002,1.57186952389258e+002
1.82810021614243e+006,2.37401546109224e+002,1.57169160052052e+002
1.83231442237090e+006,2.37392529495527e+002,1.57151498216787e+002
1.83653834334803e+006,2.37383491340793e+002,1.57133967816578e+002
1.84077200146864e+006,2.37374431670789e+002,1.57116569787179e+002
1.84501541917915e+006,2.37365350512038e+002,1.57099305066972e+002
1.84926861897776e+006,2.37356247891831e+002,1.57082174596954e+002
1.85353162341449e+006,2.37347123838229e+002,1.57065179320718e+002
1.85780445509138e+006,2.37337978380066e+002,1.57048320184444e+002
1.86208713666255e+006,2.37328811546962e+002,1.57031598136880e+002
1.86637969083435e+006,2.37319623369322e+002,1.57015014129329e+002
1.87068214036548e+006,2.37310413878345e+002,1.56998569115635e+002
1.87499450806709e+006,2.37301183106030e+002,1.56982264052163e+002
1.87931681680294e+006,2.37291931085178e+002,1.56966099897787e+002
1.88364908948947e+006,2.37282657849406e+002,1.56950077613870e+002
1.88799134909597e+006,2.37273363433143e+002,1.56934198164251e+002
1.89234361864465e+006,2.37264047871644e+002,1.56918462515227e+002
1.89670592121082e+006,2.37254711200990e+002,1.56902871635532e+002
1.90107827992297e+006,2.37245353458100e+002,1.56887426496324e+002
1.90546071796292e+006,2.37235974680730e+002,1.56872128071165e+002
1.90985325856591e+006,2.37226574907486e+002,1.56856977336003e+002
1.91425592502075e+006,2.37217154177824e+002,1.56841975269151e+002
1.91866874066996e+006,2.37207712532060e+002,1.56827122851272e+002
1.92309172890982e+006,2.37198250011374e+002,1.56812421065356e+002
1.92752491319060e+006,2.37188766657818e+002,1.56797870896702e+002
1.93196831701659e+006,2.37179262514321e+002,1.56783473332898e+002
1.93642196394627e+006,2.37169737624693e+002,1.56769229363797e+002
1.94088587759244e+006,2.37160192033636e+002,1.56755139981503e+002
1.94536008162232e+006,2.37150625786747e+002,1.56741206180342e+002
1.94984459975771e+006,2.37141038930523e+002,1.56727428956846e+002
1.95433945577505e+006,2.37131431512370e+002,1.56713809309728e+002
1.95884467350565e+006,2.37121803580608e+002,1.56700348239860e+002
1.96336027683570e+006,2.37112155184479e+002,1.56687046750251e+002
1.96788628970650e+006,2.37102486374149e+002,1.56673905846022e+002
1.97242273611451e+006,2.37092797200719e+002,1.56660926534386e+002
1.97696964011152e+006,2.37083087716229e+002,1.56648109824618e+002
1.98152702580475e+006,2.37073357973664e+002,1.56635456728037e+002
1.98609491735702e+006,2.37063608026962e+002,1.56622968257977e+002
1.99067333898684e+006,2.37053837931018e+002,1.56610645429762e+002
1.99526231496853e+006,2.37044047741695e+002,1.56598489260681e+002
1.99986186963239e+006,2.37034237515823e+002,1.56586500769963e+002
2.00447202736481e+006,2.37024407311214e+002,1.56574680978748e+002
2.00909281260838e+006,2.37014557186661e+002,1.56563030910063e+002
2.01372424986204e+006,2.37004687201948e+002,1.56551551588789e+002
2.01836636368121e+006,2.36994797417859e+002,1.56540244041640e+002
2.02301917867792e+006,2.36984887896178e+002,1.56529109297130e+002
2.02768271952093e+006,2.36974958699702e+002,1.56518148385545e+002
2.03235701093587e+006,2.36965009892244e+002,1.56507362338915e+002
2.03704207770536e+006,2.36955041538639e+002,1.56496752190982e+002
2.04173794466917e+006,2.36945053704753e+002,1.56486318977172e+002
2.04644463672431e+006,2.36935046457489e+002,1.56476063734563e+002
2.05116217882521e+006,2.36925019864792e+002,1.56465987501853e+002
2.05589059598378e+006,2.36914973995657e+002,1.56456091319330e+002
2.06062991326964e+006,2.36904908920137e+002,1.56446376228840e+002
2.06538015581017e+006,2.36894824709346e+002,1.56436843273750e+002
2.07014134879068e+006,2.36884721435467e+002,1.56427493498922e+002
2.07491351745454e+006,2.36874599171762e+002,1.56418327950673e+002
2.07969668710333e+006,2.36864457992574e+002,1.56409347676742e+002
2.08449088309692e+006,2.36854297973337e+002,1.56400553726260e+002
2.08929613085367e+006,2.36844119190581e+002,1.56391947149706e+002
