Freq.	V(pp)/i(R6)
2.44343055269314e+006	(5.23664544939474e+001dB,1.02413736879835e+002°)
2.44906324184391e+006	(5.23522807269306e+001dB,1.02502767954298e+002°)
2.45470891568420e+006	(5.23382456510122e+001dB,1.02591512643439e+002°)
2.46036760414679e+006	(5.23243485983300e+001dB,1.02679958342592e+002°)
2.46603933723350e+006	(5.23105888660098e+001dB,1.02768092536833e+002°)
2.47172414501529e+006	(5.22969657165234e+001dB,1.02855902806309e+002°)
2.47742205763244e+006	(5.22834783780639e+001dB,1.02943376831491e+002°)
2.48313310529473e+006	(5.22701260449468e+001dB,1.03030502398339e+002°)
2.48885731828155e+006	(5.22569078780361e+001dB,1.03117267403399e+002°)
2.49459472694211e+006	(5.22438230051816e+001dB,1.03203659858789e+002°)
2.50034536169558e+006	(5.22308705216883e+001dB,1.03289667897116e+002°)
2.50610925303126e+006	(5.22180494907944e+001dB,1.03375279776267e+002°)
2.51188643150873e+006	(5.22053589441800e+001dB,1.03460483884125e+002°)
2.51767692775800e+006	(5.21927978824861e+001dB,1.03545268743165e+002°)
2.52348077247972e+006	(5.21803652758542e+001dB,1.03629623014933e+002°)
2.52929799644529e+006	(5.21680600644869e+001dB,1.03713535504434e+002°)
2.53512863049705e+006	(5.21558811592204e+001dB,1.03796995164378e+002°)
2.54097270554844e+006	(5.21438274421166e+001dB,1.03879991099326e+002°)
2.54683025258417e+006	(5.21318977670719e+001dB,1.03962512569705e+002°)
2.55270130266038e+006	(5.21200909604349e+001dB,1.04044548995688e+002°)
2.55858588690478e+006	(5.21084058216470e+001dB,1.04126089960963e+002°)
2.56448403651684e+006	(5.20968411238903e+001dB,1.04207125216361e+002°)
2.57039578276799e+006	(5.20853956147496e+001dB,1.04287644683344e+002°)
2.57632115700170e+006	(5.20740680168896e+001dB,1.04367638457373e+002°)
2.58226019063372e+006	(5.20628570287393e+001dB,1.04447096811126e+002°)
2.58821291515221e+006	(5.20517613251900e+001dB,1.04526010197579e+002°)
2.59417936211793e+006	(5.20407795583018e+001dB,1.04604369252949e+002°)
2.60015956316439e+006	(5.20299103580195e+001dB,1.04682164799494e+002°)
2.60615354999801e+006	(5.20191523328972e+001dB,1.04759387848164e+002°)
2.61216135439832e+006	(5.20085040708334e+001dB,1.04836029601122e+002°)
2.61818300821809e+006	(5.19979641398049e+001dB,1.04912081454095e+002°)
2.62421854338355e+006	(5.19875310886157e+001dB,1.04987534998608e+002°)
2.63026799189449e+006	(5.19772034476480e+001dB,1.05062382024049e+002°)
2.63633138582448e+006	(5.19669797296146e+001dB,1.05136614519598e+002°)
2.64240875732104e+006	(5.19568584303219e+001dB,1.05210224676011e+002°)
2.64850013860580e+006	(5.19468380294312e+001dB,1.05283204887252e+002°)
2.65460556197463e+006	(5.19369169912207e+001dB,1.05355547751977e+002°)
2.66072505979790e+006	(5.19270937653569e+001dB,1.05427246074885e+002°)
2.66685866452057e+006	(5.19173667876593e+001dB,1.05498292867911e+002°)
2.67300640866240e+006	(5.19077344808689e+001dB,1.05568681351280e+002°)
2.67916832481812e+006	(5.18981952554181e+001dB,1.05638404954423e+002°)
2.68534444565759e+006	(5.18887475101928e+001dB,1.05707457316735e+002°)
2.69153480392600e+006	(5.18793896333016e+001dB,1.05775832288217e+002°)
2.69773943244400e+006	(5.18701200028360e+001dB,1.05843523929959e+002°)
2.70395836410792e+006	(5.18609369876306e+001dB,1.05910526514489e+002°)
2.71019163188992e+006	(5.18518389480184e+001dB,1.05976834525998e+002°)
2.71643926883815e+006	(5.18428242365831e+001dB,1.06042442660414e+002°)
2.72270130807698e+006	(5.18338911989045e+001dB,1.06107345825359e+002°)
2.72897778280711e+006	(5.18250381743017e+001dB,1.06171539139966e+002°)
2.73526872630578e+006	(5.18162634965660e+001dB,1.06235017934574e+002°)
2.74157417192694e+006	(5.18075654946917e+001dB,1.06297777750299e+002°)
2.74789415310146e+006	(5.17989424935953e+001dB,1.06359814338472e+002°)
2.75422870333722e+006	(5.17903928148329e+001dB,1.06421123659975e+002°)
2.76057785621940e+006	(5.17819147773034e+001dB,1.06481701884441e+002°)
2.76694164541056e+006	(5.17735066979461e+001dB,1.06541545389347e+002°)
2.77332010465089e+006	(5.17651668924302e+001dB,1.06600650758997e+002°)
2.77971326775834e+006	(5.17568936758350e+001dB,1.06659014783400e+002°)
2.78612116862882e+006	(5.17486853633161e+001dB,1.06716634457021e+002°)
2.79254384123638e+006	(5.17405402707658e+001dB,1.06773506977455e+002°)
2.79898131963340e+006	(5.17324567154642e+001dB,1.06829629743987e+002°)
2.80543363795075e+006	(5.17244330167109e+001dB,1.06885000356047e+002°)
2.81190083039798e+006	(5.17164674964575e+001dB,1.06939616611596e+002°)
2.81838293126349e+006	(5.17085584799187e+001dB,1.06993476505392e+002°)
2.82487997491474e+006	(5.17007042961755e+001dB,1.07046578227190e+002°)
2.83139199579841e+006	(5.16929032787676e+001dB,1.07098920159845e+002°)
2.83791902844058e+006	(5.16851537662708e+001dB,1.07150500877344e+002°)
2.84446110744694e+006	(5.16774541028609e+001dB,1.07201319142742e+002°)
2.85101826750293e+006	(5.16698026388705e+001dB,1.07251373906050e+002°)
2.85759054337397e+006	(5.16621977313276e+001dB,1.07300664302030e+002°)
2.86417796990560e+006	(5.16546377444784e+001dB,1.07349189647922e+002°)
2.87078058202371e+006	(5.16471210503082e+001dB,1.07396949441128e+002°)
2.87739841473468e+006	(5.16396460290360e+001dB,1.07443943356807e+002°)
2.88403150312562e+006	(5.16322110696022e+001dB,1.07490171245427e+002°)
2.89067988236448e+006	(5.16248145701427e+001dB,1.07535633130259e+002°)
2.89734358770033e+006	(5.16174549384463e+001dB,1.07580329204818e+002°)
2.90402265446345e+006	(5.16101305924018e+001dB,1.07624259830257e+002°)
2.91071711806560e+006	(5.16028399604264e+001dB,1.07667425532710e+002°)
2.91742701400016e+006	(5.15955814818875e+001dB,1.07709827000600e+002°)
2.92415237784233e+006	(5.15883536075019e+001dB,1.07751465081901e+002°)
2.93089324524931e+006	(5.15811547997283e+001dB,1.07792340781368e+002°)
2.93764965196052e+006	(5.15739835331420e+001dB,1.07832455257731e+002°)
2.94442163379775e+006	(5.15668382947976e+001dB,1.07871809820859e+002°)
2.95120922666537e+006	(5.15597175845754e+001dB,1.07910405928896e+002°)
2.95801246655053e+006	(5.15526199155165e+001dB,1.07948245185370e+002°)
2.96483138952332e+006	(5.15455438141446e+001dB,1.07985329336292e+002°)
2.97166603173700e+006	(5.15384878207707e+001dB,1.08021660267215e+002°)
2.97851642942816e+006	(5.15314504897887e+001dB,1.08057240000294e+002°)
2.98538261891693e+006	(5.15244303899522e+001dB,1.08092070691323e+002°)
2.99226463660716e+006	(5.15174261046449e+001dB,1.08126154626767e+002°)
2.99916251898662e+006	(5.15104362321323e+001dB,1.08159494220780e+002°)
3.00607630262720e+006	(5.15034593857984e+001dB,1.08192092012212e+002°)
3.01300602418508e+006	(5.14964941943818e+001dB,1.08223950661632e+002°)
3.01995172040098e+006	(5.14895393021804e+001dB,1.08255072948319e+002°)
3.02691342810026e+006	(5.14825933692603e+001dB,1.08285461767281e+002°)
3.03389118419323e+006	(5.14756550716422e+001dB,1.08315120126262e+002°)
3.04088502567523e+006	(5.14687231014797e+001dB,1.08344051142758e+002°)
3.04789498962693e+006	(5.14617961672235e+001dB,1.08372258041037e+002°)
3.05492111321446e+006	(5.14548729937769e+001dB,1.08399744149173e+002°)
3.06196343368962e+006	(5.14479523226328e+001dB,1.08426512896082e+002°)
3.06902198839010e+006	(5.14410329120094e+001dB,1.08452567808588e+002°)
3.07609681473965e+006	(5.14341135369653e+001dB,1.08477912508481e+002°)
3.08318795024829e+006	(5.14271929895071e+001dB,1.08502550709604e+002°)
3.09029543251252e+006	(5.14202700786881e+001dB,1.08526486214960e+002°)
3.09741929921551e+006	(5.14133436306920e+001dB,1.08549722913830e+002°)
3.10455958812728e+006	(5.14064124889095e+001dB,1.08572264778914e+002°)
3.11171633710494e+006	(5.13994755140056e+001dB,1.08594115863505e+002°)
3.11888958409286e+006	(5.13925315839709e+001dB,1.08615280298667e+002°)
3.12607936712288e+006	(5.13855795941701e+001dB,1.08635762290455e+002°)
3.13328572431450e+006	(5.13786184573780e+001dB,1.08655566117154e+002°)
3.14050869387513e+006	(5.13716471038048e+001dB,1.08674696126546e+002°)
3.14774831410023e+006	(5.13646644811149e+001dB,1.08693156733205e+002°)
3.15500462337354e+006	(5.13576695544346e+001dB,1.08710952415823e+002°)
3.16227766016729e+006	(5.13506613063538e+001dB,1.08728087714569e+002°)
3.16956746304240e+006	(5.13436387369161e+001dB,1.08744567228470e+002°)
3.17687407064867e+006	(5.13366008636044e+001dB,1.08760395612839e+002°)
3.18419752172502e+006	(5.13295467213146e+001dB,1.08775577576724e+002°)
3.19153785509966e+006	(5.13224753623256e+001dB,1.08790117880395e+002°)
3.19889510969029e+006	(5.13153858562584e+001dB,1.08804021332868e+002°)
3.20626932450436e+006	(5.13082772900302e+001dB,1.08817292789462e+002°)
3.21366053863921e+006	(5.13011487678030e+001dB,1.08829937149395e+002°)
3.22106879128232e+006	(5.12939994109182e+001dB,1.08841959353408e+002°)
3.22849412171152e+006	(5.12868283578348e+001dB,1.08853364381438e+002°)
3.23593656929516e+006	(5.12796347640541e+001dB,1.08864157250321e+002°)
3.24339617349237e+006	(5.12724178020417e+001dB,1.08874343011537e+002°)
3.25087297385322e+006	(5.12651766611401e+001dB,1.08883926748985e+002°)
3.25836701001896e+006	(5.12579105474816e+001dB,1.08892913576811e+002°)
3.26587832172223e+006	(5.12506186838899e+001dB,1.08901308637261e+002°)
3.27340694878725e+006	(5.12433003097793e+001dB,1.08909117098581e+002°)
3.28095293113005e+006	(5.12359546810495e+001dB,1.08916344152955e+002°)
3.28851630875869e+006	(5.12285810699735e+001dB,1.08922995014480e+002°)
3.29609712177344e+006	(5.12211787650833e+001dB,1.08929074917186e+002°)
3.30369541036700e+006	(5.12137470710493e+001dB,1.08934589113089e+002°)
3.31131121482476e+006	(5.12062853085551e+001dB,1.08939542870284e+002°)
3.31894457552495e+006	(5.11987928141735e+001dB,1.08943941471093e+002°)
3.32659553293889e+006	(5.11912689402298e+001dB,1.08947790210226e+002°)
3.33426412763119e+006	(5.11837130546694e+001dB,1.08951094393003e+002°)
3.34195040025998e+006	(5.11761245409197e+001dB,1.08953859333614e+002°)
3.34965439157711e+006	(5.11685027977464e+001dB,1.08956090353406e+002°)
3.35737614242838e+006	(5.11608472391088e+001dB,1.08957792779217e+002°)
3.36511569375374e+006	(5.11531572940123e+001dB,1.08958971941754e+002°)
3.37287308658752e+006	(5.11454324063593e+001dB,1.08959633174004e+002°)
3.38064836205864e+006	(5.11376720347926e+001dB,1.08959781809678e+002°)
3.38844156139085e+006	(5.11298756525457e+001dB,1.08959423181715e+002°)
3.39625272590290e+006	(5.11220427472782e+001dB,1.08958562620793e+002°)
3.40408189700883e+006	(5.11141728209222e+001dB,1.08957205453909e+002°)
3.41192911621810e+006	(5.11062653895182e+001dB,1.08955357002974e+002°)
3.41979442513590e+006	(5.10983199830516e+001dB,1.08953022583458e+002°)
3.42767786546331e+006	(5.10903361452887e+001dB,1.08950207503067e+002°)
3.43557947899755e+006	(5.10823134336106e+001dB,1.08946917060460e+002°)
3.44349930763219e+006	(5.10742514188449e+001dB,1.08943156543997e+002°)
3.45143739335736e+006	(5.10661496850971e+001dB,1.08938931230526e+002°)
3.45939377826002e+006	(5.10580078295816e+001dB,1.08934246384213e+002°)
3.46736850452411e+006	(5.10498254624496e+001dB,1.08929107255392e+002°)
3.47536161443085e+006	(5.10416022066192e+001dB,1.08923519079461e+002°)
3.48337315035891e+006	(5.10333376976020e+001dB,1.08917487075810e+002°)
3.49140315478465e+006	(5.10250315833302e+001dB,1.08911016446780e+002°)
3.49945167028235e+006	(5.10166835239850e+001dB,1.08904112376661e+002°)
3.50751873952446e+006	(5.10082931918200e+001dB,1.08896780030714e+002°)
3.51560440528176e+006	(5.09998602709910e+001dB,1.08889024554238e+002°)
3.52370871042364e+006	(5.09913844573805e+001dB,1.08880851071658e+002°)
3.53183169791834e+006	(5.09828654584215e+001dB,1.08872264685645e+002°)
3.53997341083311e+006	(5.09743029929276e+001dB,1.08863270476280e+002°)
3.54813389233452e+006	(5.09656967909165e+001dB,1.08853873500232e+002°)
3.55631318568861e+006	(5.09570465934366e+001dB,1.08844078789975e+002°)
3.56451133426120e+006	(5.09483521523951e+001dB,1.08833891353033e+002°)
3.57272838151804e+006	(5.09396132303838e+001dB,1.08823316171257e+002°)
3.58096437102511e+006	(5.09308296005071e+001dB,1.08812358200120e+002°)
3.58921934644880e+006	(5.09220010462106e+001dB,1.08801022368060e+002°)
3.59749335155617e+006	(5.09131273611098e+001dB,1.08789313575824e+002°)
3.60578643021517e+006	(5.09042083488192e+001dB,1.08777236695866e+002°)
3.61409862639487e+006	(5.08952438227814e+001dB,1.08764796571747e+002°)
3.62242998416572e+006	(5.08862336061015e+001dB,1.08751998017584e+002°)
3.63078054769975e+006	(5.08771775313750e+001dB,1.08738845817505e+002°)
3.63915036127080e+006	(5.08680754405250e+001dB,1.08725344725145e+002°)
3.64753946925480e+006	(5.08589271846321e+001dB,1.08711499463152e+002°)
3.65594791612997e+006	(5.08497326237706e+001dB,1.08697314722724e+002°)
3.66437574647705e+006	(5.08404916268462e+001dB,1.08682795163177e+002°)
3.67282300497956e+006	(5.08312040714296e+001dB,1.08667945411517e+002°)
3.68128973642403e+006	(5.08218698436010e+001dB,1.08652770062062e+002°)
3.68977598570021e+006	(5.08124888377818e+001dB,1.08637273676051e+002°)
3.69828179780137e+006	(5.08030609565812e+001dB,1.08621460781306e+002°)
3.70680721782446e+006	(5.07935861106373e+001dB,1.08605335871900e+002°)
3.71535229097043e+006	(5.07840642184570e+001dB,1.08588903407843e+002°)
3.72391706254438e+006	(5.07744952062680e+001dB,1.08572167814804e+002°)
3.73250157795590e+006	(5.07648790078579e+001dB,1.08555133483829e+002°)
3.74110588271923e+006	(5.07552155644259e+001dB,1.08537804771098e+002°)
3.74973002245352e+006	(5.07455048244317e+001dB,1.08520185997692e+002°)
3.75837404288313e+006	(5.07357467434437e+001dB,1.08502281449376e+002°)
3.76703798983777e+006	(5.07259412839956e+001dB,1.08484095376412e+002°)
3.77572190925284e+006	(5.07160884154378e+001dB,1.08465631993373e+002°)
3.78442584716961e+006	(5.07061881137896e+001dB,1.08446895478977e+002°)
3.79314984973549e+006	(5.06962403616039e+001dB,1.08427889975958e+002°)
3.80189396320428e+006	(5.06862451478169e+001dB,1.08408619590917e+002°)
3.81065823393640e+006	(5.06762024676159e+001dB,1.08389088394225e+002°)
3.81944270839913e+006	(5.06661123222962e+001dB,1.08369300419912e+002°)
3.82824743316689e+006	(5.06559747191252e+001dB,1.08349259665589e+002°)
3.83707245492144e+006	(5.06457896712106e+001dB,1.08328970092377e+002°)
3.84591782045219e+006	(5.06355571973639e+001dB,1.08308435624851e+002°)
3.85478357665637e+006	(5.06252773219689e+001dB,1.08287660150994e+002°)
3.86366977053934e+006	(5.06149500748552e+001dB,1.08266647522178e+002°)
3.87257644921481e+006	(5.06045754911651e+001dB,1.08245401553130e+002°)
3.88150365990512e+006	(5.05941536112320e+001dB,1.08223926021945e+002°)
3.89045144994144e+006	(5.05836844804512e+001dB,1.08202224670079e+002°)
3.89941986676407e+006	(5.05731681491601e+001dB,1.08180301202379e+002°)
3.90840895792265e+006	(5.05626046725152e+001dB,1.08158159287106e+002°)
3.91741877107646e+006	(5.05519941103730e+001dB,1.08135802555978e+002°)
3.92644935399462e+006	(5.05413365271720e+001dB,1.08113234604222e+002°)
3.93550075455639e+006	(5.05306319918152e+001dB,1.08090458990633e+002°)
3.94457302075140e+006	(5.05198805775568e+001dB,1.08067479237648e+002°)
3.95366620067989e+006	(5.05090823618894e+001dB,1.08044298831425e+002°)
3.96278034255300e+006	(5.04982374264328e+001dB,1.08020921221935e+002°)
3.97191549469301e+006	(5.04873458568237e+001dB,1.07997349823058e+002°)
3.98107170553358e+006	(5.04764077426067e+001dB,1.07973588012686e+002°)
3.99024902362002e+006	(5.04654231771316e+001dB,1.07949639132851e+002°)
3.99944749760957e+006	(5.04543922574461e+001dB,1.07925506489835e+002°)
4.00866717627162e+006	(5.04433150841935e+001dB,1.07901193354308e+002°)
4.01790810848799e+006	(5.04321917615122e+001dB,1.07876702961464e+002°)
4.02717034325318e+006	(5.04210223969357e+001dB,1.07852038511166e+002°)
4.03645392967463e+006	(5.04098071012941e+001dB,1.07827203168097e+002°)
4.04575891697301e+006	(5.03985459886189e+001dB,1.07802200061923e+002°)
4.05508535448241e+006	(5.03872391760473e+001dB,1.07777032287448e+002°)
4.06443329165070e+006	(5.03758867837311e+001dB,1.07751702904799e+002°)
4.07380277803970e+006	(5.03644889347408e+001dB,1.07726214939585e+002°)
4.08319386332549e+006	(5.03530457549805e+001dB,1.07700571383093e+002°)
4.09260659729867e+006	(5.03415573730985e+001dB,1.07674775192469e+002°)
4.10204102986463e+006	(5.03300239203967e+001dB,1.07648829290909e+002°)
4.11149721104378e+006	(5.03184455307510e+001dB,1.07622736567858e+002°)
4.12097519097185e+006	(5.03068223405225e+001dB,1.07596499879210e+002°)
4.13047501990016e+006	(5.02951544884802e+001dB,1.07570122047517e+002°)
4.13999674819585e+006	(5.02834421157147e+001dB,1.07543605862190e+002°)
4.14954042634217e+006	(5.02716853655635e+001dB,1.07516954079724e+002°)
4.15910610493876e+006	(5.02598843835316e+001dB,1.07490169423908e+002°)
4.16869383470189e+006	(5.02480393172152e+001dB,1.07463254586048e+002°)
4.17830366646475e+006	(5.02361503162251e+001dB,1.07436212225188e+002°)
4.18793565117771e+006	(5.02242175321166e+001dB,1.07409044968343e+002°)
4.19758983990860e+006	(5.02122411183160e+001dB,1.07381755410727e+002°)
4.20726628384296e+006	(5.02002212300484e+001dB,1.07354346115982e+002°)
4.21696503428434e+006	(5.01881580242705e+001dB,1.07326819616421e+002°)
4.22668614265454e+006	(5.01760516596025e+001dB,1.07299178413260e+002°)
4.23642966049392e+006	(5.01639022962595e+001dB,1.07271424976860e+002°)
4.24619563946163e+006	(5.01517100959884e+001dB,1.07243561746969e+002°)
4.25598413133593e+006	(5.01394752220031e+001dB,1.07215591132968e+002°)
4.26579518801442e+006	(5.01271978389232e+001dB,1.07187515514120e+002°)
4.27562886151436e+006	(5.01148781127088e+001dB,1.07159337239806e+002°)
4.28548520397288e+006	(5.01025162106072e+001dB,1.07131058629792e+002°)
4.29536426764736e+006	(5.00901123010862e+001dB,1.07102681974464e+002°)
4.30526610491559e+006	(5.00776665537814e+001dB,1.07074209535086e+002°)
4.31519076827613e+006	(5.00651791394405e+001dB,1.07045643544059e+002°)
4.32513831034856e+006	(5.00526502298639e+001dB,1.07016986205164e+002°)
4.33510878387376e+006	(5.00400799978555e+001dB,1.06988239693828e+002°)
4.34510224171418e+006	(5.00274686171646e+001dB,1.06959406157367e+002°)
4.35511873685415e+006	(5.00148162624397e+001dB,1.06930487715257e+002°)
4.36515832240012e+006	(5.00021231091741e+001dB,1.06901486459379e+002°)
4.37522105158098e+006	(4.99893893336588e+001dB,1.06872404454284e+002°)
4.38530697774831e+006	(4.99766151129322e+001dB,1.06843243737448e+002°)
4.39541615437669e+006	(4.99638006247342e+001dB,1.06814006319526e+002°)
4.40554863506398e+006	(4.99509460474603e+001dB,1.06784694184620e+002°)
4.41570447353157e+006	(4.99380515601145e+001dB,1.06755309290524e+002°)
